Austempering Temperature (°C),Austempering Time (minutes),Initial Temperature (°C),Carbon (%),Silicon (%),Manganese (%),Chromium (%),Nickel (%),Molybdenum (%),Phosphorus (%),Sulfur (%),Titanium (%),Vanadium (%),Strength (MPa),Melting Temperature (°C),Thermal Conductivity (W/m·K),Thermal Expansion Coefficient (1/K),Specific Heat (J/kg·K),Phase Transformation Temperature (°C),Cooling Rate (°C/min),Hardness (HV)
393.98197043239884,178.15020119949705,825.0612813821418,0.6465021851829885,0.8446300695934271,1.4425478450890137,1.2449509029926669,1.2282681795468178,0.22960371504044605,0.02467831327267981,0.03916134971317976,0.07081720843124595,0.03962230350004723,746.1133784998271,1564.6950833109413,25.14296613424154,7.367361067228271e-06,639.092433668744,897.2286466618139,57.46978366299242,555.2763565167705
366.48852816008434,171.608900952992,1162.5749813377643,0.6828755390920682,1.424611015062163,1.1171607593171478,1.4705262981965266,0.49154339916502043,0.3219795280353914,0.013355918425156373,0.04711240246590785,0.09642270926812939,0.08973313033751229,817.592539566106,1301.7360350310416,49.5314393785581,8.437284384234258e-06,582.7892317874243,847.0360693411201,58.74371184003646,523.9440970240034
242.46782213565524,35.914021705275886,855.6981484470381,0.7706211565594775,0.46752715161731684,1.30711435874581,0.8026173434343051,0.36812985087020744,0.11840653170527499,0.012091054890888228,0.02330626399283566,0.032830251320952686,0.08628502367940843,426.7352523305033,1509.0105692650377,34.05640849374417,1.9808508334223863e-05,434.7558331011294,823.7223409654208,35.644034709641744,458.5475485232543
236.36499344142013,135.83627587735327,1012.9682729100869,1.2804556531942592,1.3188585143868783,0.4733252372168012,0.7369396316188319,0.805968845110244,0.3417661192026395,0.02013828518692065,0.030128376670061727,0.0887479352761706,0.028961235759480654,971.3049607351041,1306.1892899990596,46.02036514106337,4.949831566468134e-06,487.44420177372956,662.4139962798807,43.17140626806044,512.5289207041055
236.68090197068676,168.7872476123499,964.4382410402826,0.7346949347706615,0.593673462086569,0.5023171378995971,1.1548658476250728,1.3119030509218248,0.38839773518770554,0.012969874373221831,0.010563186531315627,0.09316700247648425,0.06618613607049428,747.1174794024665,1283.497013371356,45.4625740000653,1.1350812692031896e-05,690.6527221295175,862.8419354052021,41.52242890606708,520.4625799769681
260.8484485919075,57.08630176910003,938.937330503537,1.4921281961215327,1.783563606745681,0.1788449184688221,0.2854589188786972,0.4378895853724998,0.24187446157335538,0.014150988345389628,0.010278303492131649,0.07033739631930609,0.016541408403083338,892.9328432093884,1577.7064638622203,35.345586723886214,1.9758995434773946e-05,495.8266296142613,757.7366530606639,40.23010234066139,535.1759578949461
304.9512863264476,115.19178458289441,1159.933338274909,0.8686020325903524,1.8018108941065714,0.7119283168718864,0.8656817193103739,0.20995073990991817,0.3126861927902792,0.042517136215757485,0.019605064818060798,0.0938139964661204,0.08530396485251156,678.0460006989202,1207.7217666871466,41.200631253816304,1.604836495086257e-05,427.9764609356112,866.7870066215867,47.84617594613231,469.72203442635646
286.3890037284232,167.3232446382063,808.7293587101958,0.22987108058892136,0.6648456881345203,1.1635148565339823,0.8647466401831913,0.5989666301895306,0.2335997026729753,0.011554947880667573,0.014032287885563412,0.045809072872963166,0.02570912951531469,589.9937933129179,1586.1554814653718,25.78256031238137,1.987398251675969e-05,612.266006775796,698.9483488274637,45.89167619124076,480.59681206895385
258.2458280396084,35.09189678786983,1065.5158744702358,1.5891437007198037,0.536988132530157,1.7300763365949248,0.2252623719345421,1.1467125543909689,0.44810477093634427,0.036357711757389714,0.020408454717430143,0.09577145584363986,0.016373323124718807,984.0280346164972,1259.7047587955226,40.65190114780725,1.9397667978543217e-05,620.2012763631053,618.6153157906298,40.435956099230474,508.1079836240882
322.3705789444759,134.61304008702598,1185.3577736854202,0.6429408167261413,0.8814775469258394,1.3671621501714935,0.6851777197096789,0.8709667625727124,0.2539558984520164,0.02090230995261602,0.017081731781135895,0.07325045894493774,0.04601971859849301,707.4849595738852,1527.7752327173073,28.171537377898687,1.0301251299788933e-05,485.63731608614523,742.7927905979238,51.63444341445483,501.17410065653166
227.89877213040836,74.6023511058826,1024.0672733847368,0.9222570712385989,0.5570100118422826,0.9272530144595277,1.2945987179940828,1.2435107174040865,0.42248626742412126,0.04486182722832506,0.011140800993545929,0.013780519067693071,0.061922992473967924,906.8115079594253,1310.3690212272413,44.961862902624524,1.4231141147540751e-05,489.30159380389114,680.9512814453633,38.40041150524419,507.09927168610295
258.4289297070436,168.65942930647955,1174.7289848132368,1.402343378121613,1.377529302254237,1.9109282173488618,1.2986150707925244,1.4434290066529276,0.4026625085524218,0.02939969138309998,0.04637216585624198,0.09161855486371476,0.08694252627037939,967.3046774564029,1340.280930972291,22.511723993267296,3.0984194118818706e-06,540.6678956526351,814.5687869328895,46.8543756057068,548.7604945084847
273.27236865873834,175.65873677480516,820.9031517144095,0.7316666985825527,1.6695229006417425,1.4665658810940805,0.2389327308875534,1.2097274674522638,0.2111473624606947,0.02222305837311303,0.010328925255555661,0.053602552812987335,0.09768182729695629,772.7482389060615,1286.703084528794,43.19416018655832,9.381827675889237e-06,406.53668492867666,887.1319658568098,43.97094202722145,497.5647451366831
291.2139968434072,171.63997336701507,967.5173276296646,0.20751274667875969,1.3788750487313124,1.867313885438845,0.2270092358469632,0.9453243103812546,0.12274140101016276,0.030705557427577385,0.03944328577348342,0.051429428630004964,0.04955432613128773,684.2570749630725,1434.205616992432,22.998107197058587,1.6371352303067253e-05,636.796903108349,807.2922453454692,48.94985334119579,503.19892723259096
357.0351922786027,101.13213249861957,904.0631163848204,0.8104499893243458,1.666265849773764,1.1024171492171149,0.46777366780270935,0.7906782232733326,0.2089802449542878,0.025278320761810753,0.016085915476780663,0.06098199453816709,0.01544022306867432,302.4575956374554,1339.2382190031497,46.43567710682927,1.0601371098565726e-05,495.1266361822377,866.0801789127611,52.80664963150823,425.7442120186427
239.93475643167196,159.30639764839702,1092.328385992292,1.8944523071191766,0.8542851081942008,0.5919181221069653,1.3246724875755909,0.15609672088757334,0.41484651412985785,0.03257204258679321,0.046489184879984005,0.023444609209410515,0.07742040211232837,328.0137485173042,1462.9572157978653,29.12613554405011,1.4351281623527408e-05,656.1289306005933,735.9072040803619,43.37674900233212,423.3337810811189
302.84688768272235,156.68240978026057,1192.5188361988987,1.3192953548672606,0.3970022443468356,0.20037070409297178,0.2804636191028985,1.4780507703396577,0.12153994255150224,0.01458131473305393,0.045711837583595434,0.05222494437106588,0.06086559306015438,440.5958512357814,1206.2589271768263,39.631800944917245,1.5169275269701264e-05,640.78912648001,831.4922211585905,52.26694272700916,446.71471871309427
318.4829137724085,77.86507098648835,902.6120249776991,1.3758103824676933,1.5021068000554252,1.479561217819316,1.1079955236784247,0.6368735716050594,0.2669738094702972,0.04987962011250205,0.036156045854770294,0.08480144950459712,0.05031022103600169,430.2059022991967,1225.749953406016,34.625068358608395,5.8159136836149835e-06,598.420609935635,852.9130310015111,46.43337365997487,443.14511608557
209.29008254399955,154.33732112260162,1061.6698405896298,1.3013360919115158,0.7849015597689524,0.33047569621051487,0.2416318674583445,0.3131194994836135,0.40498740650076626,0.027022235107868706,0.036889365992024206,0.01139342132237638,0.03783419909129707,478.33115663989173,1239.8644610924994,30.98909435787017,1.7638288085908745e-05,497.4624601297866,813.2626882750627,38.95483935488103,433.8595054235618
321.5089703802877,35.55114520732389,879.239053103896,0.47808506402292994,1.3754145679353518,0.6752727437167376,0.9723929952469554,1.0333923975550394,0.1832039628129056,0.023929225588294748,0.010213565678787543,0.03456254442919342,0.05521586750591822,513.4542463883625,1367.5974741240925,39.36325499550489,9.736626187274401e-06,554.894968498351,752.3331858208694,42.58579971663803,443.86072948655504
234.1048247374583,119.44048177230796,1026.132101828644,0.8948343417943322,0.6142234897653547,1.1116947249794051,0.5984942187668028,0.498003604733643,0.3246827221313217,0.038408393932650595,0.04939486264454408,0.01022091277994598,0.04048116440113279,552.0458454855097,1525.9184690639904,48.42568941653714,4.993516968809331e-06,533.4487772793877,787.7598328846104,40.63951943528758,475.84792561150016
213.0103185970559,64.50132559315546,985.5729946753345,1.5267856168903047,0.2543363061326781,1.1723915167815206,1.204479548152214,0.9200895793034666,0.13035947128391911,0.0245559762598133,0.04511330414303258,0.04741401782348636,0.07813106809726243,594.3763830482136,1555.271164151353,21.238092421238655,1.7442901753980433e-05,501.66456587460226,810.152098703664,35.270512688143626,488.6094139228365
389.7771074506667,48.08503286659182,1188.8021318526148,0.29260850535100236,1.9859054114267505,1.2411080742755585,0.427166628355509,0.9214750709824276,0.06354692823039836,0.04333097220115031,0.045804249029203686,0.07554839594443612,0.0589504326843377,369.20643691921026,1297.9242960243603,47.56558567649313,8.938557316018821e-06,654.4408867909535,675.9253209664281,53.08540973746812,411.80384372337494
393.12640661491184,41.542980244381376,1043.4109090785867,0.6279202745704533,0.39678286506813865,0.4158851276644312,0.9948825611459436,0.7240217492640167,0.3992482702954996,0.028170828974417014,0.03636978148203488,0.08188946462031657,0.08891629967387008,329.65335236694744,1429.7478896956056,38.272449650630406,1.5255936329214677e-05,545.0521223732997,842.8737782744954,50.83788435016504,429.47037196710124
361.6794696232922,134.44331638172096,939.8025488347275,0.6250063060851219,1.977999888530614,0.8215010691611325,0.42995554840623895,1.2705660617630596,0.05849462547026635,0.0387823365306174,0.02379147714618146,0.0950670785014306,0.05891895231844979,771.7611143511165,1507.3459970770402,44.21942902307157,1.1412628372210266e-05,649.8169293391439,885.097361690182,52.684599167560464,547.9848752025275
260.92275383467415,80.98124456520992,845.6383139551733,0.9208359624295613,1.9568318718762499,1.2726690315222369,1.0991243963570152,0.47095388617762024,0.14297688358899646,0.014298128657675463,0.045745945963619236,0.06476541516737079,0.03144361720059371,676.1343773901544,1315.5317719678435,31.516248603028327,8.25556329245551e-06,431.5655422425473,739.5717945539808,40.257687781125775,459.65089398223466
219.53442280127678,138.71501572931422,860.4987314939738,1.9627006077901517,1.6082543974252754,1.9426558428041911,1.3231492483850482,0.7280856282648278,0.42900361677874566,0.04384476742220447,0.021660677126047696,0.03291641799876059,0.086598269400893,610.9009415540837,1363.6030946945093,34.155289245128415,1.638765188573282e-05,442.3074365801007,810.3201549329632,39.56671108911741,469.85642883943416
336.8466053024314,39.803451119841355,890.126771980494,0.2282548386992617,1.3529036279557953,1.4824991616294085,0.27752251877746403,0.85276898002736,0.17976995066854692,0.0394287194711244,0.03250846173368811,0.09317331542230291,0.060149714043703964,744.1079588178466,1409.5896810742856,46.06552255403492,1.2104928701247648e-05,693.196091533893,821.1077717371062,45.01337883601623,521.0826779329456
288.03049874792026,77.29355067459156,900.3866645361192,1.0855318893231305,1.197833395477061,1.8529471384785199,1.313233964033705,1.0290746090742193,0.48679222126193894,0.018468671138478627,0.013989238893755297,0.07977841784923385,0.028615693432920516,879.3755850424783,1253.9499385632191,32.44543909429469,8.420679946113603e-06,576.3305387818268,798.6742642564441,43.40475710754856,513.6774406687746
224.40764696895576,110.92369385630059,1140.2464231364552,0.4407928958231998,1.745592936217886,1.5482029107969364,0.931005356180017,1.1975605907078253,0.49006982403919125,0.015811440389831465,0.04687822520531001,0.06169856347028302,0.06611570289606,599.3850363813433,1210.3929174903121,36.03978700247255,3.0823595363674133e-06,552.9309020497146,764.1345324985907,41.72051533776494,454.2081108694869
299.03538202225405,148.60847472584453,1024.48911531301,1.9442854362785138,0.6499350910770271,1.2242622408955608,0.27795468721383354,0.6527301960295584,0.1414552500222428,0.022651693949024977,0.015630818310848532,0.07260761941470424,0.042194508844818485,748.7836255363856,1261.1223237273134,20.605847692529988,1.801346096156745e-05,556.9468189432334,864.4943863724432,49.48509654654881,497.9030636388481
206.87770422304368,77.81287543981048,1009.3563645497466,0.31527665898218193,0.9885943037212663,0.4648444013590546,0.6985585975035967,1.0044657217352344,0.03007932890244632,0.049042823441276175,0.01899587222921629,0.09318847195066862,0.08599650510628593,967.5005566846111,1450.7414485014133,24.757940175141268,1.6739221214916644e-06,464.580632209858,734.6780127806683,35.26966106765108,539.6307175634902
381.8640804157564,123.88370646555137,845.907548747687,0.8668419044870233,1.2768409417963538,1.3667027385957748,0.32520441087913704,0.31085533429592677,0.35548100926063575,0.020273262982682345,0.0323253663251286,0.07411546256256295,0.050796976478188864,887.7371471030925,1229.4473046134726,39.25059523924399,1.740055961899307e-05,615.6111848505919,618.3308869459811,54.938934666472875,486.90235520477444
251.7559963200034,162.89666223542807,1144.055877339774,1.5019814711857518,0.881261904152033,1.2844211753238235,1.0804870444131973,1.40570734075947,0.23098338629768844,0.02824508835786533,0.04056372000851926,0.04315370568262607,0.0753797222296675,598.2005673516867,1275.8785459400513,41.509307031916315,7.839268972779954e-06,425.43418711892633,853.366912713648,45.333563364688594,454.782579337581
332.5044568707964,122.37947822734569,1089.1257212833934,1.438653413252146,0.9122242627715091,1.2446914238688063,1.1624153881851296,0.6362823289894048,0.05936889354019238,0.011200809028693453,0.03477405223745196,0.0741725382060187,0.018598258687261345,751.3017864703202,1335.1415542781215,37.47802810353498,1.3147436506526713e-05,571.997113930907,802.1943816949652,51.46052775835126,500.88490089359357
262.3422152178822,64.94392121304506,827.0673447600007,0.9031844100984712,0.7275408682539604,1.0305931491776574,0.24811512838191854,1.1213299907670138,0.35668618129924096,0.025889101182649303,0.019285356512006246,0.013625034646184909,0.04564219116721116,423.94964534115786,1231.1480257225464,24.299301088268322,1.852179475287802e-05,571.2306389757705,854.7775879498939,38.58175501078092,439.09389653301963
304.0136042355622,33.660117233480705,1083.1340388919075,0.7583959191101646,1.1720404517006184,1.1044475475796236,0.808595793772502,0.1284775146350487,0.025275705464841397,0.03285280061732411,0.010037721701099614,0.044777400564752316,0.09849172928251589,692.365529426563,1276.6797084646537,33.36216285733504,3.88242569457407e-06,674.2565272400533,641.5642327334083,42.72542413640168,460.88417874638105
309.34205586865596,160.5148310851395,1017.4152869370585,0.855463519250454,1.7160916032287203,0.7354408015243977,1.2404750784362841,0.38726200006672973,0.43639637834119865,0.04812498450031861,0.040286023212297566,0.04656907286610214,0.08276142605294336,986.9298037969099,1564.5079155934045,30.652842990895692,1.1772059037137395e-05,557.8548430314581,609.2258821529149,49.988466775874876,533.1002040638384
236.9708911051054,33.19041162755807,832.6901382987113,0.6021249000014146,0.4829039182119944,1.086694116020376,1.4106282581713951,0.7819155620530092,0.07793973926551882,0.03066944179760258,0.04940829303644375,0.025015441097875124,0.02439467221302358,662.8205806417657,1207.719652890794,34.86984032105265,1.5524224385033648e-05,441.11880879225384,880.3123621147504,32.494975211634355,478.95431871942935
393.9169255529117,161.2052509026299,983.3202566114626,0.49013258354291966,1.8754227736315388,0.47535622078910866,0.818925013438478,1.3295534548252852,0.07238282058589525,0.042764293047107514,0.04239652481224362,0.012077693249659316,0.03499876445295296,949.3468094331031,1461.372769669745,46.10987103662283,1.539409282166209e-05,571.8259777744488,644.3184917551723,60.31856707007466,523.3474770109084
355.0265646722229,109.34057010408179,993.8785148520187,1.017775425361891,1.4092665421216364,1.6298313549847159,1.4303909130559698,0.8381572099309479,0.09607942600460641,0.031885105702756024,0.028408264726264613,0.022004311297396856,0.0396834227970725,585.1344443522826,1353.763572366074,43.27584315975956,1.0987006377390576e-05,427.3982933095997,842.8956996211356,51.460349062423546,461.20071924777835
387.8997883128378,170.86015477693442,866.3098160653103,0.6102141365284539,1.6642191040920573,0.45297621392754484,0.8499645586384417,1.4018186752114306,0.4805305156611126,0.011631400537420724,0.04615069045596427,0.06891593462173497,0.06853290044459012,999.1913790292418,1469.0594957729486,22.51968504167477,1.2870049738222705e-05,461.1381505899765,846.9629826541907,58.72637175365032,561.881701366904
378.9654700855298,149.81748536604982,1178.279258800113,0.6461771633047751,1.1567623159970222,0.26143595078998616,0.651866692439871,0.7773156552159148,0.34965298652438453,0.022600331007590964,0.026393906924734,0.08220599347273189,0.078129528354069,705.4540246592906,1435.4766881453618,46.709275933236924,1.5393012888524046e-05,409.33257525622486,812.6115601647009,58.09110372127737,497.5037079378452
319.57999576221704,179.69011658000062,1139.9901485922646,1.3478365206016585,1.5810817327057207,0.9288674500785989,1.2874843799740536,0.7866287354303299,0.402672052377182,0.03302198031324413,0.030997363369738705,0.09893831434542769,0.07745739479271188,329.5882959651542,1289.3995017418576,34.15301453449471,1.6979525117390825e-05,553.9880747378495,639.3786633278613,54.46883220758791,388.26512212975973
384.37484700462335,82.60677231775652,1067.6089349316433,1.9402209302297952,0.1307807549449877,1.3507841350615175,0.7901757946413246,0.2676455039007446,0.204841143009049,0.04802375863724498,0.02908519069582733,0.04117271527976449,0.05588866506757626,710.7283576839716,1538.8837950293555,42.31586434657996,1.5474448840641413e-05,425.3597845880717,800.2195873682423,54.150638572931015,490.63010947454757
217.6985004103839,145.07824333966903,984.9182244002429,1.2469106810628128,1.6549228070811168,0.9316619673737285,0.7606635147903322,1.2237187418131077,0.17479323647742823,0.04436521439004933,0.027904954906620996,0.06394413000349916,0.08297384840543362,492.20088697571765,1396.7761530437426,24.201176937930562,7.72609392044361e-06,540.8183135593987,866.7259749980597,40.59431660760065,472.21001752518447
239.19657248382904,90.28963704138633,964.7062166338034,0.24626098742343594,0.17626383226219638,0.6258328507074863,0.7864374851737596,0.4457515774538875,0.12489716332375327,0.019134224567153905,0.04100763077175623,0.09434304701336098,0.04933702744817276,322.7369254251263,1529.0144075653886,40.12158577121144,1.993780162009693e-05,679.8835105972432,727.659493440265,39.162330884739525,434.2258936574569
209.0454577821076,101.98134304558633,1060.3893868603816,0.24360886632272727,1.7908354150894388,1.1605252493918374,1.2854990026176436,1.359457485121241,0.2455175338730804,0.01880439320076654,0.031070756290779683,0.025033760320433737,0.02114925087660057,874.5973132862644,1362.4050144752878,27.08978052828374,9.255551180666784e-06,615.9284239057996,724.0550563135796,38.43999084652219,523.538220272648
265.06606615265287,124.12581948275552,1018.1727477627621,1.9077041196065754,1.9847292197534223,0.7593044372831799,1.264718158363273,1.3751539084625546,0.28039607943174255,0.018046918684556032,0.022668684881008642,0.07458810277084685,0.0607997657488432,493.01074588652915,1593.8742215660957,33.15142691422795,1.464829352419735e-06,423.2235022675879,732.8574928738258,45.64853718094516,445.7885501944609
277.7354579378964,161.05156712795082,824.9092423527543,0.6648525015839338,0.6587281781358778,1.872448611240603,0.6649279894162956,1.4206341566238097,0.31956967338985015,0.04689995585210013,0.020326326706339132,0.07794808598342469,0.09570712461409961,857.5839878325489,1508.1957434005185,20.505886102463133,7.889722080123779e-06,467.26294366265296,624.681567202862,44.8359529884299,486.1829565499123
254.26980635477918,177.61252037989428,1005.0010595081327,0.2749272735567033,0.49960525694300795,1.853025765246787,0.566619803818735,0.8283226847443259,0.13598806695936033,0.04410664612406883,0.011509892678697335,0.018007798228240453,0.08136942862532602,501.7523080691069,1586.3800820450294,24.54831913791428,3.4278761369030223e-06,602.0987259680303,867.607670708992,44.68150159617749,496.8697364913375
365.7475018303859,145.24101207967772,1122.5614468931358,1.238184715585725,1.5541903913302775,1.0545064579469814,0.7886992336547809,1.047931298697102,0.4748404996424654,0.04099533729011795,0.03332780647532184,0.08751244466647586,0.062083058292301825,436.028447711642,1405.7305915639436,22.762414793708594,3.307409698839125e-06,668.4105583072551,860.7548591941531,54.97189477568489,463.20401083462485
271.3506653387179,92.66501732510007,983.6959510387833,1.2849326787515056,0.5807500477484812,0.7229795886346911,0.9018815136319526,1.189922232086329,0.09318166412149656,0.025709404568969106,0.019198456616041366,0.08317945423997596,0.06821250943141872,981.7549018730992,1389.47645291628,27.192325188147755,6.349165762030992e-06,409.8755760291861,899.3727965370858,43.30362265089669,550.5788967420585
256.18690193747614,93.20355034156053,820.7826310217074,1.3321591582255075,1.7445685280271865,1.5005515865176142,0.43367209487919567,0.28342046611065186,0.48317005563554205,0.030175228171950674,0.015925356880655325,0.0130062705919691,0.09375058243320154,553.1517294285137,1502.1815237301032,23.000542700729667,2.0141343893679562e-06,643.7353395161782,775.554942449524,41.15450094607135,474.8910409430463
308.5392166316497,140.63734523833372,1114.5112797536133,0.6080638529293284,0.29540092509920574,0.1697545926178266,1.211537118601827,0.941340072996496,0.017279500028676856,0.028573269791806112,0.036153198553107106,0.018197597339204633,0.04855085149914645,720.9633480102123,1552.116505205372,40.757300798586854,1.40817315797817e-05,568.5441641014926,825.3574909354157,51.28963821921498,526.3726688126354
228.18484499495253,65.81657186524535,880.5455128543897,0.12871030000750255,0.3393148731207807,1.0020611114829374,0.781075872025392,0.14801706182463634,0.24575158899025434,0.020135924302374906,0.037248370312861954,0.01442142045026671,0.03982547250483737,726.9870449701301,1585.6583183462233,20.87119706627658,2.4057887998361965e-06,563.8273975889178,660.8015718921914,35.69169956295301,494.2471171734962
360.43939615080797,46.571116969709195,903.4483339552155,1.9335292019634966,1.9603879546911696,0.7390144491136337,0.5676637677879434,0.7965925167442162,0.17335024067711577,0.030201121845950682,0.040086195690306636,0.040126917861942606,0.09795174085004042,692.3314375214513,1329.820762413,38.53221501874994,4.862501553283167e-06,687.3439548260073,800.2586454672509,48.488276047908734,506.0734292305771
214.91012873595417,83.19332364611648,865.8825413729184,0.5766967868130947,1.380293906713009,1.8490181816948539,0.24954939014958685,0.3167797542683184,0.23007047282582288,0.01121986191411018,0.030143075853543658,0.05583600916119336,0.08770988201593001,940.2870204648502,1519.4818295370555,24.221234924767227,2.7650945753882684e-06,624.293383779032,794.9198546272172,33.75278496618347,565.9753343963935
397.3773873201035,73.08584874811226,932.0860259485991,1.3844499472998402,1.7090857264150103,0.12280575181809683,0.43438322456504963,0.35609209634691863,0.28962564370058663,0.015272414939898367,0.04576218420815546,0.0579112955159166,0.03907392261567422,772.108749956808,1284.2582390542148,48.35484371533691,2.2001868871575906e-06,655.0356604168336,870.3626207524837,55.077598818199576,522.736738473813
354.4489538593315,74.44621806839851,1102.700602275454,1.4425967527695482,0.7162258169678841,1.1503482638648632,1.4289936404583772,0.6110665933696421,0.22343868742622744,0.04546358384675786,0.04745371013592912,0.034090008379249845,0.05174025376248306,582.6131028734511,1418.2297386981782,47.99282219329562,6.087281645251291e-06,506.1986708634,849.2378168517223,49.77934947733231,480.8602982023429
239.7431363068345,65.0411626574865,1007.7543438015749,1.259014092451023,1.3853191240891485,1.5072608040265894,0.5271395615473372,0.7054120334031041,0.21327495664778154,0.04006719068125693,0.04229483759169958,0.09204371979042468,0.04735703161070192,903.6662691669918,1271.9392593636796,26.76509307562888,1.1866080385547031e-05,566.309212248523,881.539938785329,38.443784975414765,539.647155880214
201.1044234247205,36.31397844545428,881.952509660285,0.6945240490059316,1.2290594718863348,1.0215341762956784,0.33640300511384946,0.972441394345062,0.3690344735525202,0.02691473636236348,0.035423739280327486,0.04314365108847219,0.023418611080429055,426.7440293811751,1338.9589447001356,38.432638946690886,1.9329025572489995e-05,584.6217032283312,860.6500418104822,31.59098239835549,450.7068723074754
363.09228569096683,32.68109021001207,1151.1320312608163,0.6150828821517249,1.2459852282335993,0.2622657573091711,0.7449419083169904,0.20419978581392192,0.34607937479236767,0.030686014491355093,0.02214883814364755,0.014099514036881726,0.09620373914319331,680.9657303272922,1572.5433468825836,20.840159584173755,1.763557643264252e-05,496.47518210873955,860.6081684696555,50.231156553514914,511.422367124181
